,COEFF,QUARTER,REFYEAR,REFWEEK,INTWEEK,COUNTRY,DEGURBA,HHTYPE,HHINST,INTWAVE,INTQUEST,REM,YEAR,HHPRIV,SEX,AGE,NATIONAL,YEARESID,COUNTRYB,PROXY,NOWKREAS,STAPRO,SIGNISAL,SUPVISOR,SIZEFIRM,COUNTRYW,YSTARTWK,MSTARTWK,WAYJFOUN,FTPT,FTPTREAS,TEMP,TEMPREAS,TEMPDUR,TEMPAGCY,SHIFTWK,EVENWK,NIGHTWK,SATWK,SUNWK,HWUSUAL,HWACTUAL,HWOVERP,HWOVERPU,HOURREAS,WISHMORE,WAYMORE,HWWISH,HOMEWK,LOOKOJ,LOOKREAS,EXIST2J,STAPRO2J,HWACTUA2,EXISTPR,YEARPR,MONTHPR,LEAVREAS,STAPROPR,SEEKWORK,SEEKREAS,SEEKTYPE,SEEKDUR,METHODA,METHODB,METHODC,METHODD,METHODE,METHODF,METHODG,METHODH,METHODI,METHODJ,METHODK,METHODL,METHODM,WANTWORK,AVAILBLE,AVAIREAS,PRESEEK,NEEDCARE,REGISTER,EDUCSTAT,EDUCLEVL,COURATT,COURLEN,COURPURP,COURWORH,HATYEAR,ILOSTAT,ISCO1D,ISCOPR1D,DURUNE,EDUC4WN,HATLEV1D,METHFW,LENTR4W,PURP4W,STARTIME,LEAVCLAS,INCDECIL,NACE1D,NACE2J1D,NACEPR1D,HHNBPERS
35143,0.02477,Q1,2013,5,6,SI,3.0,1,9,2,2,1,2013,1,1.0,20.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,2,99,9.0,9,9.0,99,NOT APPLICABLE,9999,99.0,9.0,9,9.0,9.0,9.0,9,9.0,9.0,9,9,9,9,99,99,99.0,99.0,99,9.0,9,99.0,9,9,9,9,9,99,1,2012,8.0,0.0,5,4,9.0,3,2,1,0,1,1,1,1,1,0,0,1,1,0,0,9.0,1,9.0,1,9,4,2,9.0,2,999,9,9,2006,2.0,999.0,700.0,1.0,0,L,0.0,9.0,9.0,999,3.0,99.0,9,9,F,3
35146,0.00984,Q1,2013,9,10,SI,3.0,1,9,2,2,2,2013,1,2.0,32.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,2,99,9.0,9,9.0,99,NOT APPLICABLE,9999,99.0,9.0,9,9.0,9.0,9.0,9,9.0,9.0,9,9,9,9,99,99,99.0,99.0,99,9.0,9,99.0,9,9,9,9,9,99,1,2012,7.0,1.0,5,4,9.0,3,2,1,1,1,1,1,1,1,0,0,1,1,0,1,9.0,1,9.0,1,9,1,2,9.0,1,16,1,5,2001,2.0,999.0,900.0,2.0,1,M,0.0,,,999,4.0,99.0,9,9,A,5
35147,0.0352125,Q1,2013,8,9,SI,4.0,1,9,2,2,2,2013,1,1.0,32.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1,99,5.0,9,2.0,15,000-OWN COUNTRY,2002,99.0,9.0,1,9.0,2.0,,8,0.0,3.0,3,3,3,3,40,24,,,11,1.0,1,44.0,2,1,6,1,9,99,9,9999,99.0,99.0,9,9,9.0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,9.0,1,9.0,9,9,4,2,9.0,2,999,9,9,2007,1.0,,999.0,9.0,0,H,0.0,9.0,9.0,132,,,H,9,9,4
35186,0.0124325,Q4,2013,51,52,SI,3.0,1,9,4,2,12,2013,1,1.0,65.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,2,99,0.0,9,9.0,99,005-EU28,1970,99.0,9.0,1,9.0,9.0,9.0,9,9.0,9.0,1,3,1,1,40,8,99.0,99.0,15,0.0,9,,3,1,4,1,9,99,9,9999,99.0,99.0,9,9,9.0,3,3,0,1,1,1,1,1,1,0,0,1,0,0,0,9.0,9,9.0,9,9,4,2,9.0,2,999,9,9,1970,1.0,300.0,999.0,9.0,0,L,0.0,9.0,9.0,516,,99.0,A,9,9,4
35191,0.0357775,Q3,2013,37,38,SI,4.0,1,9,4,2,9,2013,1,2.0,20.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,2,99,0.0,9,2.0,14,000-OWN COUNTRY,2013,9.0,,2,,2.0,,1,1.0,1.0,2,2,2,2,25,25,,,97,0.0,9,,3,1,7,1,9,99,9,9999,99.0,99.0,9,9,9.0,3,3,0,0,0,1,1,1,1,0,0,0,1,0,0,9.0,9,9.0,9,9,4,1,5.0,2,999,9,9,2010,1.0,500.0,999.0,9.0,1,M,0.0,,,0,,,H,9,9,3
35200,0.01545,Q2,2013,16,17,SI,4.0,1,9,1,2,4,2013,1,1.0,32.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,2,99,9.0,9,9.0,99,NOT APPLICABLE,9999,99.0,9.0,9,9.0,9.0,9.0,9,9.0,9.0,9,9,9,9,99,99,99.0,99.0,99,9.0,9,99.0,9,9,9,9,9,99,1,2011,12.0,9.0,9,4,9.0,3,3,0,0,1,1,1,1,1,0,0,1,0,0,0,9.0,1,9.0,1,9,4,2,9.0,2,999,9,9,2006,2.0,999.0,999.0,3.0,0,M,0.0,9.0,9.0,999,5.0,99.0,9,9,9,3
35253,0.0399275,Q4,2013,43,44,SI,3.0,1,9,1,2,10,2013,1,1.0,32.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,2,99,9.0,9,9.0,99,NOT APPLICABLE,9999,99.0,9.0,9,9.0,9.0,9.0,9,9.0,9.0,9,9,9,9,99,99,99.0,99.0,99,9.0,9,99.0,9,9,9,9,9,99,1,2006,99.0,4.0,9,4,9.0,3,3,1,0,1,1,1,1,1,0,0,1,1,0,0,9.0,1,9.0,1,9,2,2,9.0,2,999,9,9,1998,2.0,999.0,999.0,3.0,0,M,0.0,9.0,9.0,999,8.0,99.0,9,9,9,2
35271,0.01825,Q3,2013,32,33,SI,,1,9,1,2,8,2013,1,2.0,20.0,005-EU28,0.0,000-OWN COUNTRY,2,99,9.0,9,9.0,99,NOT APPLICABLE,9999,99.0,9.0,9,9.0,9.0,9.0,9,9.0,9.0,9,9,9,9,99,99,99.0,99.0,99,9.0,9,99.0,9,9,9,9,9,99,0,9999,99.0,99.0,9,4,9.0,3,3,0,1,1,1,1,1,1,0,0,1,0,0,0,9.0,1,9.0,2,9,4,3,3.0,2,999,9,9,2006,2.0,999.0,999.0,3.0,0,L,0.0,9.0,9.0,999,,99.0,9,9,9,5
35282,0.0213675,Q2,2013,25,26,SI,3.0,1,9,3,2,6,2013,1,1.0,32.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,2,99,5.0,9,9.0,15,000-OWN COUNTRY,2011,6.0,9.0,1,9.0,9.0,9.0,9,9.0,9.0,3,3,1,3,40,40,99.0,99.0,97,1.0,2,50.0,3,1,6,1,9,99,9,9999,99.0,99.0,9,9,9.0,3,3,1,1,1,1,1,1,1,0,0,1,1,0,0,9.0,1,9.0,9,9,4,2,9.0,2,999,9,9,1997,1.0,900.0,999.0,9.0,0,M,0.0,9.0,9.0,24,,99.0,A,9,9,4
35324,0.0271875,Q3,2013,34,35,SI,,1,9,2,2,8,2013,1,1.0,32.0,NO ANSWER,,NO ANSWER,1,99,9.0,9,9.0,99,NOT APPLICABLE,9999,99.0,9.0,9,9.0,9.0,9.0,9,9.0,9.0,9,9,9,9,99,99,99.0,99.0,99,9.0,9,99.0,9,9,9,9,9,99,1,2011,4.0,9.0,9,4,9.0,3,3,1,0,1,1,1,1,1,0,0,1,1,0,0,9.0,1,9.0,1,9,2,2,9.0,2,999,9,9,2002,2.0,999.0,999.0,3.0,0,M,0.0,9.0,9.0,999,7.0,99.0,9,9,9,3
35338,0.0515475,Q1,2013,11,12,SI,4.0,1,9,1,2,3,2013,1,2.0,47.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1,99,5.0,9,2.0,14,005-EU28,2012,1.0,9.0,2,,2.0,,3,0.0,3.0,3,3,3,3,2,2,,,97,1.0,4,40.0,3,1,2,1,9,99,9,9999,99.0,99.0,9,9,9.0,3,3,0,0,1,1,1,1,1,0,0,1,1,0,0,9.0,1,9.0,9,9,4,2,9.0,1,24,1,3,1998,1.0,300.0,999.0,9.0,1,H,0.0,,,14,,,H,9,9,2
35349,0.0116475,Q4,2013,45,46,SI,3.0,1,9,1,2,11,2013,1,1.0,32.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,2,99,9.0,9,9.0,99,NOT APPLICABLE,9999,99.0,9.0,9,9.0,9.0,9.0,9,9.0,9.0,9,9,9,9,99,99,99.0,99.0,99,9.0,9,99.0,9,9,9,9,9,99,1,2010,99.0,1.0,9,4,9.0,3,3,1,1,1,1,1,1,1,0,0,1,1,0,0,9.0,1,9.0,1,9,2,2,9.0,2,999,9,9,2002,2.0,999.0,999.0,3.0,0,M,0.0,9.0,9.0,999,7.0,99.0,9,9,9,5
35358,0.015185,Q1,2013,5,6,SI,4.0,1,9,2,2,1,2013,1,2.0,20.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,2,99,9.0,9,9.0,99,NOT APPLICABLE,9999,99.0,9.0,9,9.0,9.0,9.0,9,9.0,9.0,9,9,9,9,99,99,99.0,99.0,99,9.0,9,99.0,9,9,9,9,9,99,1,2012,8.0,9.0,5,4,9.0,3,2,1,0,1,1,1,1,0,0,0,1,1,0,0,9.0,1,9.0,5,9,2,2,9.0,2,999,9,9,2008,2.0,999.0,500.0,1.0,0,M,0.0,9.0,9.0,999,3.0,99.0,9,9,H,5
35384,0.0362125,Q3,2013,35,36,SI,4.0,1,9,2,2,8,2013,1,1.0,32.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,2,99,9.0,9,9.0,99,NOT APPLICABLE,9999,99.0,9.0,9,9.0,9.0,9.0,9,9.0,9.0,9,9,9,9,99,99,99.0,99.0,99,9.0,9,99.0,9,9,9,9,9,99,0,9999,99.0,99.0,9,4,9.0,3,3,0,0,1,1,0,1,1,0,0,1,1,0,0,9.0,1,9.0,2,9,4,2,9.0,2,999,9,9,2008,2.0,999.0,999.0,3.0,0,M,0.0,9.0,9.0,999,,99.0,9,9,9,3
35397,0.03046,Q4,2013,50,51,SI,3.0,1,9,1,2,12,2013,1,2.0,32.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1,99,5.0,9,2.0,15,000-OWN COUNTRY,2012,7.0,9.0,2,,1.0,9.0,9,0.0,3.0,3,3,3,3,20,20,,,97,1.0,4,40.0,3,1,4,1,9,99,9,9999,99.0,99.0,9,9,9.0,3,3,0,0,1,1,1,1,1,0,0,1,0,0,0,9.0,1,9.0,9,9,4,2,9.0,2,999,9,9,2005,1.0,300.0,999.0,9.0,0,H,0.0,9.0,9.0,17,,,H,9,9,2
35414,0.017685,Q3,2013,34,35,SI,4.0,1,9,1,2,8,2013,1,1.0,65.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,2,99,9.0,9,9.0,99,NOT APPLICABLE,9999,99.0,9.0,9,9.0,9.0,9.0,9,9.0,9.0,9,9,9,9,99,99,99.0,99.0,99,9.0,9,99.0,9,9,9,9,9,99,1,2011,6.0,0.0,9,4,9.0,3,3,1,1,1,1,1,1,1,0,0,1,1,0,0,9.0,1,9.0,1,9,1,2,9.0,2,999,9,9,1976,2.0,999.0,999.0,3.0,0,M,0.0,9.0,9.0,999,7.0,99.0,9,9,9,3
35420,0.0366525,Q1,2013,4,5,SI,4.0,1,9,4,2,1,2013,1,1.0,47.0,NO ANSWER,,NO ANSWER,1,99,5.0,9,2.0,15,005-EU28,2011,1.0,9.0,1,9.0,2.0,,4,0.0,3.0,3,3,3,3,40,40,,,97,1.0,4,60.0,3,1,6,1,9,99,9,9999,99.0,99.0,9,9,9.0,4,1,0,0,1,1,1,0,1,0,0,1,0,0,0,9.0,1,9.0,9,9,4,2,9.0,2,999,9,9,1990,1.0,100.0,999.0,9.0,0,M,0.0,9.0,9.0,24,,,F,9,9,1
35427,0.0336025,Q2,2013,15,16,SI,4.0,1,9,1,2,4,2013,1,1.0,20.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,2,99,9.0,9,9.0,99,NOT APPLICABLE,9999,99.0,9.0,9,9.0,9.0,9.0,9,9.0,9.0,9,9,9,9,99,99,99.0,99.0,99,9.0,9,99.0,9,9,9,9,9,99,0,9999,99.0,99.0,9,4,9.0,3,2,1,1,1,1,1,1,1,0,0,1,1,0,0,9.0,1,9.0,2,9,2,2,9.0,2,999,9,9,2011,2.0,999.0,999.0,2.0,0,M,0.0,9.0,9.0,999,,99.0,9,9,9,2
35432,0.028265,Q2,2013,19,20,SI,3.0,1,9,1,2,5,2013,1,1.0,32.0,005-EU28,11.0,005-EU28,1,99,5.0,9,1.0,15,000-OWN COUNTRY,2008,99.0,9.0,1,9.0,1.0,9.0,9,0.0,1.0,1,1,1,1,40,40,,,97,0.0,9,,3,1,6,1,9,99,9,9999,99.0,99.0,9,9,9.0,2,3,0,1,1,1,0,1,1,0,0,1,0,0,0,9.0,9,9.0,9,9,4,2,9.0,1,12,1,1,2003,1.0,600.0,999.0,9.0,1,,0.0,,,60,,,A,9,9,3
35443,0.009625,Q4,2013,44,45,SI,,1,9,1,2,10,2013,1,1.0,47.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1,99,9.0,9,9.0,99,NOT APPLICABLE,9999,99.0,9.0,9,9.0,9.0,9.0,9,9.0,9.0,9,9,9,9,99,99,99.0,99.0,99,9.0,9,99.0,9,9,9,9,9,99,1,2013,4.0,0.0,5,4,9.0,2,2,1,0,1,1,1,1,1,0,0,1,1,0,0,9.0,1,9.0,1,9,1,2,9.0,2,999,9,9,1990,2.0,999.0,,2.0,0,H,0.0,9.0,9.0,999,4.0,99.0,9,9,F,2
35456,0.042515,Q2,2013,26,27,SI,3.0,1,9,1,2,6,2013,1,1.0,32.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1,99,0.0,9,9.0,14,000-OWN COUNTRY,2003,99.0,9.0,1,9.0,9.0,9.0,9,9.0,9.0,2,3,1,3,45,45,99.0,99.0,97,1.0,1,50.0,1,1,7,1,9,99,9,9999,99.0,99.0,9,9,9.0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,9.0,1,9.0,9,9,4,2,9.0,2,999,9,9,2004,1.0,100.0,999.0,9.0,0,H,0.0,9.0,9.0,120,,99.0,B,9,9,1
35457,0.0698975,Q2,2013,25,26,SI,,1,9,5,2,6,2013,1,1.0,47.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1,99,9.0,9,9.0,99,NOT APPLICABLE,9999,99.0,9.0,9,9.0,9.0,9.0,9,9.0,9.0,9,9,9,9,99,99,99.0,99.0,99,9.0,9,99.0,9,9,9,9,9,99,1,2013,4.0,0.0,5,4,9.0,3,1,1,0,1,1,1,1,1,0,0,1,1,0,0,9.0,1,9.0,1,9,1,2,9.0,1,40,2,5,1996,2.0,999.0,200.0,1.0,1,H,0.0,,,999,2.0,99.0,9,9,B,6
35470,0.0275275,Q4,2013,46,47,SI,3.0,1,9,4,2,11,2013,1,1.0,65.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,2,99,5.0,9,2.0,15,005-EU28,2013,9.0,0.0,2,,2.0,,2,1.0,3.0,3,3,3,3,20,20,,,97,1.0,4,40.0,3,1,4,1,9,99,9,9999,99.0,99.0,9,9,9.0,2,3,0,1,1,1,0,1,1,0,0,0,0,0,0,9.0,1,9.0,9,9,4,2,9.0,2,999,9,9,1973,1.0,700.0,999.0,9.0,0,L,0.0,9.0,9.0,2,,,B,9,9,2
35473,0.013925,Q3,2013,37,38,SI,4.0,1,9,2,2,9,2013,1,1.0,32.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,2,99,9.0,9,9.0,99,NOT APPLICABLE,9999,99.0,9.0,9,9.0,9.0,9.0,9,9.0,9.0,9,9,9,9,99,99,99.0,99.0,99,9.0,9,99.0,9,9,9,9,9,99,1,2000,99.0,99.0,9,4,9.0,3,3,0,0,1,1,0,1,0,0,0,1,0,0,0,9.0,1,9.0,1,9,4,2,9.0,2,999,9,9,2008,2.0,999.0,999.0,3.0,0,H,0.0,9.0,9.0,999,8.0,99.0,9,9,9,4
35479,0.0221275,Q1,2013,3,4,SI,3.0,1,9,1,2,1,2013,1,1.0,65.0,000-OWN COUNTRY,11.0,005-EU28,1,99,,9,9.0,99,NO ANSWER,9999,99.0,9.0,9,9.0,9.0,9.0,9,9.0,9.0,9,9,9,9,99,99,99.0,99.0,99,9.0,9,99.0,9,9,9,9,9,99,1,2008,99.0,1.0,9,4,9.0,3,3,0,0,1,1,1,1,1,0,0,1,0,0,0,9.0,1,9.0,1,9,4,2,9.0,2,999,9,9,1973,,,999.0,,0,L,0.0,9.0,9.0,999,8.0,99.0,,9,9,3
35526,0.0109075,Q3,2013,29,30,SI,3.0,1,9,1,2,7,2013,1,1.0,47.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1,99,9.0,9,9.0,99,NOT APPLICABLE,9999,99.0,9.0,9,9.0,9.0,9.0,9,9.0,9.0,9,9,9,9,99,99,99.0,99.0,99,9.0,9,99.0,9,9,9,9,9,99,1,2013,4.0,0.0,5,4,9.0,3,1,1,0,1,1,0,1,1,0,0,0,1,0,0,9.0,1,9.0,1,9,1,2,9.0,2,999,9,9,1977,2.0,999.0,300.0,1.0,0,M,0.0,9.0,9.0,999,3.0,99.0,9,9,F,3
35527,0.045165,Q4,2013,46,47,SI,3.0,1,9,4,2,11,2013,1,2.0,32.0,005-EU28,0.0,000-OWN COUNTRY,1,99,9.0,9,9.0,99,NOT APPLICABLE,9999,99.0,9.0,9,9.0,9.0,9.0,9,9.0,9.0,9,9,9,9,99,99,99.0,99.0,99,9.0,9,99.0,9,9,9,9,9,99,1,2010,99.0,1.0,9,4,9.0,3,3,1,1,1,1,1,1,0,0,0,0,1,0,0,9.0,1,9.0,4,9,2,2,9.0,1,30,2,5,2009,2.0,999.0,999.0,3.0,1,H,0.0,,,999,7.0,99.0,9,9,9,5
35535,0.0201825,Q1,2013,7,8,SI,3.0,1,9,2,2,2,2013,1,2.0,47.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1,99,9.0,9,9.0,99,NOT APPLICABLE,9999,99.0,9.0,9,9.0,9.0,9.0,9,9.0,9.0,9,9,9,9,99,99,99.0,99.0,99,9.0,9,99.0,9,9,9,9,9,99,1,2011,12.0,1.0,9,4,9.0,3,3,1,1,1,1,1,1,1,0,0,1,1,0,1,9.0,1,9.0,1,9,2,2,9.0,2,999,9,9,1977,2.0,999.0,999.0,3.0,0,L,0.0,9.0,9.0,999,5.0,99.0,9,9,9,3
35545,0.0108575,Q1,2013,9,10,SI,4.0,1,9,1,2,2,2013,1,2.0,47.0,NO ANSWER,,NO ANSWER,2,99,9.0,9,9.0,99,NOT APPLICABLE,9999,99.0,9.0,9,9.0,9.0,9.0,9,9.0,9.0,9,9,9,9,99,99,99.0,99.0,99,9.0,9,99.0,9,9,9,9,9,99,1,2010,99.0,0.0,9,4,9.0,2,3,1,1,1,1,1,1,0,0,0,0,0,0,0,9.0,1,9.0,1,9,2,2,9.0,2,999,9,9,1977,2.0,999.0,999.0,3.0,0,L,0.0,9.0,9.0,999,7.0,99.0,9,9,9,5
35551,0.0185025,Q1,2013,9,10,SI,3.0,1,9,2,2,2,2013,1,2.0,20.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,2,99,9.0,9,9.0,99,NOT APPLICABLE,9999,99.0,9.0,9,9.0,9.0,9.0,9,9.0,9.0,9,9,9,9,99,99,99.0,99.0,99,9.0,9,99.0,9,9,9,9,9,99,1,2011,11.0,5.0,9,4,9.0,3,3,1,1,1,1,0,1,0,0,0,1,1,0,0,9.0,1,9.0,2,9,2,2,9.0,2,999,9,9,2011,2.0,999.0,999.0,3.0,0,H,0.0,9.0,9.0,999,5.0,99.0,9,9,9,4
35562,0.035875,Q4,2013,44,45,SI,,1,9,2,2,10,2013,1,2.0,32.0,NO ANSWER,,NO ANSWER,1,99,9.0,9,9.0,99,NOT APPLICABLE,9999,99.0,9.0,9,9.0,9.0,9.0,9,9.0,9.0,9,9,9,9,99,99,99.0,99.0,99,9.0,9,99.0,9,9,9,9,9,99,0,9999,99.0,99.0,9,4,9.0,3,1,1,1,1,1,0,1,1,0,0,1,1,0,1,9.0,1,9.0,5,9,2,2,9.0,1,24,2,5,2001,2.0,999.0,999.0,1.0,1,M,0.0,,,999,,99.0,9,9,9,4
35567,0.0131,Q2,2013,18,19,SI,3.0,1,9,1,2,5,2013,1,2.0,47.0,005-EU28,0.0,000-OWN COUNTRY,1,99,9.0,9,9.0,99,NOT APPLICABLE,9999,99.0,9.0,9,9.0,9.0,9.0,9,9.0,9.0,9,9,9,9,99,99,99.0,99.0,99,9.0,9,99.0,9,9,9,9,9,99,1,2009,99.0,0.0,9,4,9.0,3,3,1,0,1,1,1,1,1,0,0,1,1,0,0,9.0,1,9.0,1,9,2,2,9.0,2,999,9,9,1977,2.0,999.0,999.0,3.0,0,L,0.0,9.0,9.0,999,8.0,99.0,9,9,9,6
35595,0.01619,Q3,2013,36,37,SI,3.0,1,9,1,2,9,2013,1,1.0,47.0,005-EU28,0.0,000-OWN COUNTRY,2,99,9.0,9,9.0,99,NOT APPLICABLE,9999,99.0,9.0,9,9.0,9.0,9.0,9,9.0,9.0,9,9,9,9,99,99,99.0,99.0,99,9.0,9,99.0,9,9,9,9,9,99,1,2012,3.0,3.0,9,4,9.0,3,3,0,0,1,1,1,1,0,0,0,1,0,0,0,9.0,1,9.0,1,9,4,2,9.0,2,999,9,9,2011,2.0,999.0,999.0,3.0,0,M,0.0,9.0,9.0,999,6.0,99.0,9,9,9,3
35602,0.0035475,Q2,2013,20,21,SI,3.0,1,9,2,2,5,2013,1,2.0,32.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,2,99,9.0,9,9.0,99,NOT APPLICABLE,9999,99.0,9.0,9,9.0,9.0,9.0,9,9.0,9.0,9,9,9,9,99,99,99.0,99.0,99,9.0,9,99.0,9,9,9,9,9,99,1,2000,99.0,99.0,9,4,9.0,3,3,1,1,0,0,1,1,1,0,0,1,0,0,0,9.0,1,9.0,1,9,2,2,9.0,2,999,9,9,1999,2.0,999.0,999.0,3.0,0,M,0.0,9.0,9.0,999,8.0,99.0,9,9,9,6
35603,0.0295325,Q1,2013,6,7,SI,4.0,1,9,2,2,2,2013,1,2.0,32.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,2,99,9.0,9,9.0,99,NOT APPLICABLE,9999,99.0,9.0,9,9.0,9.0,9.0,9,9.0,9.0,9,9,9,9,99,99,99.0,99.0,99,9.0,9,99.0,9,9,9,9,9,99,1,2011,8.0,0.0,9,4,9.0,3,1,1,0,1,1,1,1,0,0,0,1,1,0,0,9.0,1,9.0,1,9,2,2,9.0,2,999,9,9,2008,2.0,999.0,999.0,1.0,0,H,0.0,9.0,9.0,999,6.0,99.0,9,9,9,3
35608,0.01565,Q3,2013,29,30,SI,4.0,1,9,1,2,7,2013,1,1.0,20.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,2,1,5.0,1,2.0,15,000-OWN COUNTRY,2011,10.0,9.0,2,,2.0,,6,1.0,3.0,2,3,3,3,10,0,,,99,1.0,4,40.0,3,1,2,1,9,99,9,9999,99.0,99.0,9,9,9.0,3,1,0,0,1,1,1,1,0,0,0,0,0,0,0,9.0,2,,9,9,4,3,5.0,2,999,9,9,2012,1.0,500.0,999.0,9.0,0,M,0.0,9.0,9.0,21,,,H,9,9,4
35614,0.0206675,Q3,2013,33,34,SI,3.0,1,9,5,2,8,2013,1,1.0,32.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,2,99,9.0,9,9.0,99,NOT APPLICABLE,9999,99.0,9.0,9,9.0,9.0,9.0,9,9.0,9.0,9,9,9,9,99,99,99.0,99.0,99,9.0,9,99.0,9,9,9,9,9,99,1,2013,7.0,0.0,5,4,9.0,3,1,1,0,1,1,1,1,0,0,0,0,0,0,0,9.0,1,9.0,1,9,1,2,9.0,2,999,9,9,2013,2.0,999.0,600.0,1.0,0,H,0.0,9.0,9.0,999,2.0,99.0,9,9,G,6
35615,0.0179825,Q3,2013,32,33,SI,3.0,1,9,1,2,8,2013,1,1.0,32.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1,99,9.0,9,9.0,99,NOT APPLICABLE,9999,99.0,9.0,9,9.0,9.0,9.0,9,9.0,9.0,9,9,9,9,99,99,99.0,99.0,99,9.0,9,99.0,9,9,9,9,9,99,0,9999,99.0,99.0,9,4,9.0,3,3,1,1,1,1,1,1,1,0,0,1,0,0,1,9.0,1,9.0,2,9,2,2,9.0,2,999,9,9,2006,2.0,999.0,999.0,3.0,0,M,0.0,9.0,9.0,999,,99.0,9,9,9,3
35631,0.01112,Q4,2013,50,51,SI,3.0,1,9,1,2,12,2013,1,2.0,47.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1,99,9.0,9,9.0,99,NOT APPLICABLE,9999,99.0,9.0,9,9.0,9.0,9.0,9,9.0,9.0,9,9,9,9,99,99,99.0,99.0,99,9.0,9,99.0,9,9,9,9,9,99,1,2008,99.0,0.0,9,4,9.0,3,3,0,0,1,1,0,1,0,0,0,0,1,0,0,9.0,1,9.0,1,9,2,2,9.0,2,999,9,9,1985,2.0,999.0,999.0,3.0,0,L,0.0,9.0,9.0,999,8.0,99.0,9,9,9,3
35632,0.01359,Q2,2013,19,20,SI,3.0,1,9,2,2,5,2013,1,2.0,47.0,005-EU28,0.0,000-OWN COUNTRY,1,99,5.0,9,2.0,15,000-OWN COUNTRY,2012,8.0,0.0,2,,2.0,,3,0.0,1.0,1,3,1,1,30,14,,,15,1.0,4,41.0,3,1,2,1,9,99,9,9999,99.0,99.0,9,9,9.0,3,3,1,0,1,1,1,1,0,0,0,1,1,0,0,9.0,1,9.0,9,9,4,2,9.0,2,999,9,9,1984,1.0,900.0,999.0,9.0,0,M,0.0,9.0,9.0,9,,,H,9,9,4
35692,0.0500725,Q2,2013,22,23,SI,3.0,1,9,3,2,5,2013,1,1.0,47.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,2,99,0.0,9,1.0,15,000-OWN COUNTRY,2005,99.0,9.0,1,9.0,1.0,9.0,9,0.0,3.0,3,3,2,3,40,40,,,97,1.0,3,50.0,3,1,1,1,9,99,9,9999,99.0,99.0,9,9,9.0,3,1,0,0,1,0,0,1,0,0,0,1,0,0,0,9.0,1,9.0,9,9,4,2,9.0,2,999,9,9,1998,1.0,900.0,999.0,9.0,0,M,0.0,9.0,9.0,96,,,F,9,9,2
35715,0.0483775,Q2,2013,18,19,SI,3.0,1,9,4,2,5,2013,1,2.0,32.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1,99,5.0,9,2.0,15,005-EU28,2005,99.0,9.0,1,9.0,1.0,9.0,9,0.0,3.0,3,3,3,2,45,32,,,12,0.0,9,,3,1,6,1,9,99,9,9999,99.0,99.0,9,9,9.0,2,3,0,0,1,1,1,1,0,0,0,1,0,0,0,9.0,9,9.0,9,9,4,1,5.0,2,999,9,9,1998,1.0,200.0,999.0,9.0,1,M,0.0,,,96,,,T,9,9,4
35718,0.0254,Q3,2013,35,36,SI,4.0,1,9,2,2,8,2013,1,1.0,65.0,NO ANSWER,,NO ANSWER,2,99,9.0,9,9.0,99,NOT APPLICABLE,9999,99.0,9.0,9,9.0,9.0,9.0,9,9.0,9.0,9,9,9,9,99,99,99.0,99.0,99,9.0,9,99.0,9,9,9,9,9,99,1,1991,99.0,99.0,9,4,9.0,3,3,1,0,0,0,0,0,0,0,0,0,1,0,0,9.0,1,9.0,1,9,2,2,9.0,2,999,9,9,1971,2.0,999.0,999.0,3.0,0,M,0.0,9.0,9.0,999,8.0,99.0,9,9,9,3
