,COEFF,QUARTER,REFYEAR,COUNTRY,DEGURBA,HHTYPE,HHINST,INTQUEST,YEAR,HHPRIV,SEX,AGE,NATIONAL,YEARESID,COUNTRYB,PROXY,NOWKREAS,STAPRO,SIGNISAL,SUPVISOR,SIZEFIRM,COUNTRYW,YSTARTWK,MSTARTWK,WAYJFOUN,FTPT,FTPTREAS,TEMP,TEMPREAS,TEMPDUR,TEMPAGCY,SHIFTWK,EVENWK,NIGHTWK,SATWK,SUNWK,HWUSUAL,HWACTUAL,HWOVERP,HWOVERPU,HOURREAS,WISHMORE,WAYMORE,HWWISH,HOMEWK,LOOKOJ,LOOKREAS,EXIST2J,STAPRO2J,HWACTUA2,EXISTPR,YEARPR,MONTHPR,LEAVREAS,STAPROPR,SEEKWORK,SEEKREAS,SEEKTYPE,SEEKDUR,METHODA,METHODB,METHODC,METHODD,METHODE,METHODF,METHODG,METHODH,METHODI,METHODJ,METHODK,METHODL,METHODM,WANTWORK,AVAILBLE,AVAIREAS,PRESEEK,NEEDCARE,REGISTER,EDUCSTAT,EDUCLEVL,COURATT,COURLEN,COURPURP,COURWORH,HATYEAR,ILOSTAT,ISCO1D,ISCOPR1D,DURUNE,EDUC4WN,HATLEV1D,METHFW,LENTR4W,PURP4W,STARTIME,LEAVCLAS,INCDECIL,NACE1D,NACE2J1D,NACEPR1D
22478,0.381771,_A,2013,FI,4.0,1,9,2,2013,1,1.0,20.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1.0,99,9.0,1,9.0,99.0,NOT APPLICABLE,9999.0,99.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,99.0,99.0,99.0,99.0,99.0,9.0,9.0,99.0,9.0,9.0,9.0,9.0,9.0,99.0,1.0,2013.0,7.0,0.0,5,4,9.0,2.0,1.0,1,0,0,0,0,1,0,0,0,0,0,0,0,9.0,1,9.0,1.0,9.0,2.0,2.0,9,2.0,999.0,9,9.0,2011.0,2.0,999.0,700.0,1.0,0.0,M,0.0,9.0,9.0,999.0,2.0,99.0,9,9,G
22479,0.184427,_A,2013,FI,4.0,1,9,2,2013,1,1.0,20.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1.0,99,9.0,9,9.0,99.0,NOT APPLICABLE,9999.0,99.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,99.0,99.0,99.0,99.0,99.0,9.0,9.0,99.0,9.0,9.0,9.0,9.0,9.0,99.0,1.0,2012.0,9.0,1.0,5,4,9.0,2.0,1.0,1,0,0,0,0,1,0,0,0,0,0,0,0,9.0,1,9.0,2.0,9.0,2.0,2.0,9,2.0,999.0,9,9.0,2012.0,2.0,999.0,700.0,1.0,0.0,M,0.0,9.0,9.0,999.0,3.0,99.0,9,9,F
22480,,_A,2013,FI,4.0,1,9,2,2013,1,1.0,20.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,2.0,99,9.0,9,9.0,99.0,NOT APPLICABLE,9999.0,99.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,99.0,99.0,99.0,99.0,99.0,9.0,9.0,99.0,9.0,9.0,9.0,9.0,9.0,99.0,,9999.0,99.0,99.0,9,4,9.0,6.0,1.0,1,1,1,1,1,1,0,0,0,0,0,0,0,9.0,1,9.0,,9.0,,,9,,999.0,9,9.0,2008.0,2.0,999.0,999.0,1.0,,M,0.0,9.0,9.0,999.0,,99.0,9,9,9
22481,,_A,2013,FI,4.0,1,9,2,2013,1,1.0,20.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,2.0,99,9.0,9,9.0,99.0,NOT APPLICABLE,9999.0,99.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,99.0,99.0,99.0,99.0,99.0,9.0,9.0,99.0,9.0,9.0,9.0,9.0,9.0,99.0,,9999.0,99.0,99.0,9,4,9.0,6.0,1.0,1,1,0,1,1,1,1,0,0,0,0,0,0,9.0,1,9.0,,9.0,,,9,,999.0,9,9.0,2012.0,2.0,999.0,999.0,1.0,,M,0.0,9.0,9.0,999.0,,99.0,9,9,9
22482,0.223302,_A,2013,FI,4.0,1,9,2,2013,1,1.0,20.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1.0,99,9.0,9,9.0,99.0,NOT APPLICABLE,9999.0,99.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,99.0,99.0,99.0,99.0,99.0,9.0,9.0,99.0,9.0,9.0,9.0,9.0,9.0,99.0,1.0,2013.0,6.0,1.0,5,4,9.0,2.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,9.0,1,9.0,1.0,9.0,1.0,2.0,9,2.0,999.0,9,9.0,2011.0,2.0,999.0,700.0,1.0,0.0,M,0.0,9.0,9.0,999.0,2.0,99.0,9,9,G
22483,,_A,2013,FI,4.0,1,9,2,2013,1,1.0,20.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,2.0,99,9.0,9,9.0,99.0,NOT APPLICABLE,9999.0,99.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,99.0,99.0,99.0,99.0,99.0,9.0,9.0,99.0,9.0,9.0,9.0,9.0,9.0,99.0,,9999.0,99.0,99.0,9,4,9.0,6.0,2.0,1,1,1,0,1,1,1,0,0,0,0,0,0,9.0,1,9.0,,9.0,,,9,,999.0,9,9.0,2010.0,2.0,999.0,999.0,2.0,,M,0.0,9.0,9.0,999.0,,99.0,9,9,9
22486,0.141398,_A,2013,FI,4.0,1,9,2,2013,1,1.0,20.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1.0,99,9.0,9,9.0,99.0,NOT APPLICABLE,9999.0,99.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,99.0,99.0,99.0,99.0,99.0,9.0,9.0,99.0,9.0,9.0,9.0,9.0,9.0,99.0,0.0,9999.0,99.0,99.0,9,4,9.0,3.0,2.0,0,0,1,1,0,1,0,0,0,0,0,0,0,9.0,1,9.0,3.0,9.0,1.0,2.0,9,2.0,999.0,9,9.0,2012.0,2.0,999.0,999.0,2.0,0.0,M,0.0,9.0,9.0,999.0,,99.0,9,9,9
22487,,_A,2013,FI,4.0,1,9,2,2013,1,1.0,20.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,2.0,99,9.0,9,9.0,99.0,NOT APPLICABLE,9999.0,99.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,99.0,99.0,99.0,99.0,99.0,9.0,9.0,99.0,9.0,9.0,9.0,9.0,9.0,99.0,,9999.0,99.0,99.0,9,4,9.0,6.0,3.0,1,0,1,0,0,1,0,0,0,0,0,0,0,9.0,1,9.0,,9.0,,,9,,999.0,9,9.0,2011.0,2.0,999.0,999.0,3.0,,M,0.0,9.0,9.0,999.0,,99.0,9,9,9
22488,,_A,2013,FI,4.0,1,9,2,2013,1,1.0,20.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,2.0,99,9.0,9,9.0,99.0,NOT APPLICABLE,9999.0,99.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,99.0,99.0,99.0,99.0,99.0,9.0,9.0,99.0,9.0,9.0,9.0,9.0,9.0,99.0,,9999.0,99.0,99.0,9,4,9.0,6.0,3.0,1,0,0,0,1,1,0,0,0,0,0,0,0,9.0,1,9.0,,9.0,,,9,,999.0,9,9.0,2011.0,2.0,999.0,999.0,3.0,,M,0.0,9.0,9.0,999.0,,99.0,9,9,9
22489,,_A,2013,FI,4.0,1,9,2,2013,1,1.0,20.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,2.0,99,9.0,9,9.0,99.0,NOT APPLICABLE,9999.0,99.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,99.0,99.0,99.0,99.0,99.0,9.0,9.0,99.0,9.0,9.0,9.0,9.0,9.0,99.0,,9999.0,99.0,99.0,9,4,9.0,6.0,1.0,0,0,1,0,0,1,0,0,0,0,0,0,0,9.0,1,9.0,,9.0,,,9,,999.0,9,9.0,2010.0,2.0,999.0,999.0,1.0,,M,0.0,9.0,9.0,999.0,,99.0,9,9,9
22490,,_A,2013,FI,4.0,1,9,2,2013,1,1.0,20.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,2.0,99,9.0,9,9.0,99.0,NOT APPLICABLE,9999.0,99.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,99.0,99.0,99.0,99.0,99.0,9.0,9.0,99.0,9.0,9.0,9.0,9.0,9.0,99.0,,9999.0,99.0,99.0,9,4,9.0,6.0,2.0,1,0,1,1,0,1,0,0,0,0,0,0,0,9.0,1,9.0,,9.0,,,9,,999.0,9,9.0,2011.0,2.0,999.0,999.0,2.0,,M,0.0,9.0,9.0,999.0,,99.0,9,9,9
22492,,_A,2013,FI,4.0,1,9,2,2013,1,1.0,20.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,2.0,99,9.0,9,9.0,99.0,NOT APPLICABLE,9999.0,99.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,99.0,99.0,99.0,99.0,99.0,9.0,9.0,99.0,9.0,9.0,9.0,9.0,9.0,99.0,,9999.0,99.0,99.0,9,4,9.0,6.0,1.0,0,0,0,1,0,1,0,0,0,0,0,0,0,9.0,1,9.0,,9.0,,,9,,999.0,9,9.0,2012.0,2.0,999.0,999.0,1.0,,M,0.0,9.0,9.0,999.0,,99.0,9,9,9
22493,,_A,2013,FI,4.0,1,9,2,2013,1,1.0,20.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,2.0,99,9.0,4,9.0,99.0,NOT APPLICABLE,9999.0,99.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,99.0,99.0,99.0,99.0,99.0,9.0,9.0,99.0,9.0,9.0,9.0,9.0,9.0,99.0,,9999.0,99.0,99.0,9,4,9.0,6.0,1.0,1,0,0,0,0,1,0,0,0,0,0,0,0,9.0,1,9.0,,9.0,,,9,,999.0,9,9.0,2010.0,2.0,999.0,999.0,1.0,,M,0.0,9.0,9.0,999.0,,99.0,9,9,9
22495,,_A,2013,FI,4.0,1,9,2,2013,1,1.0,20.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,2.0,99,9.0,9,9.0,99.0,NOT APPLICABLE,9999.0,99.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,99.0,99.0,99.0,99.0,99.0,9.0,9.0,99.0,9.0,9.0,9.0,9.0,9.0,99.0,,9999.0,99.0,99.0,9,4,9.0,6.0,1.0,1,1,1,1,1,1,0,0,0,0,0,0,0,9.0,1,9.0,,9.0,,,9,,999.0,9,9.0,2012.0,2.0,999.0,999.0,1.0,,M,0.0,9.0,9.0,999.0,,99.0,9,9,9
22496,,_A,2013,FI,4.0,1,9,2,2013,1,1.0,20.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,2.0,99,9.0,9,9.0,99.0,NOT APPLICABLE,9999.0,99.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,99.0,99.0,99.0,99.0,99.0,9.0,9.0,99.0,9.0,9.0,9.0,9.0,9.0,99.0,,9999.0,99.0,99.0,9,4,9.0,6.0,3.0,1,0,1,1,1,1,1,0,0,0,0,0,0,9.0,1,9.0,,9.0,,,9,,999.0,9,9.0,2012.0,2.0,999.0,999.0,3.0,,M,0.0,9.0,9.0,999.0,,99.0,9,9,9
22497,0.211008,_A,2013,FI,4.0,1,9,2,2013,1,1.0,20.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1.0,99,9.0,9,9.0,99.0,NOT APPLICABLE,9999.0,99.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,99.0,99.0,99.0,99.0,99.0,9.0,9.0,99.0,9.0,9.0,9.0,9.0,9.0,99.0,1.0,2012.0,7.0,1.0,5,4,9.0,3.0,2.0,1,0,1,1,1,1,0,0,0,0,0,0,0,9.0,1,9.0,1.0,9.0,1.0,2.0,9,2.0,999.0,9,9.0,2011.0,2.0,999.0,500.0,2.0,0.0,M,0.0,9.0,9.0,999.0,4.0,99.0,9,9,G
22498,0.154011,_A,2013,FI,4.0,1,9,2,2013,1,1.0,20.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1.0,99,9.0,9,9.0,99.0,NOT APPLICABLE,9999.0,99.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,99.0,99.0,99.0,99.0,99.0,9.0,9.0,99.0,9.0,9.0,9.0,9.0,9.0,99.0,1.0,2013.0,10.0,9.0,0,4,9.0,3.0,1.0,1,1,1,1,1,1,1,0,0,0,0,0,0,9.0,1,9.0,1.0,9.0,1.0,2.0,9,2.0,999.0,9,9.0,2011.0,2.0,999.0,700.0,1.0,0.0,M,0.0,9.0,9.0,999.0,2.0,99.0,9,9,B
22499,0.422358,_A,2013,FI,4.0,1,9,2,2013,1,1.0,20.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1.0,99,9.0,9,9.0,99.0,NOT APPLICABLE,9999.0,99.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,99.0,99.0,99.0,99.0,99.0,9.0,9.0,99.0,9.0,9.0,9.0,9.0,9.0,99.0,1.0,2013.0,9.0,9.0,5,4,9.0,5.0,2.0,0,1,1,1,1,1,0,0,0,0,0,0,0,9.0,1,9.0,1.0,9.0,4.0,1.0,5,1.0,24.0,2,4.0,2008.0,2.0,999.0,300.0,1.0,1.0,M,0.0,,,999.0,2.0,99.0,9,9,H
22500,,_A,2013,FI,4.0,1,9,2,2013,1,1.0,20.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,2.0,99,9.0,9,9.0,99.0,NOT APPLICABLE,9999.0,99.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,99.0,99.0,99.0,99.0,99.0,9.0,9.0,99.0,9.0,9.0,9.0,9.0,9.0,99.0,,9999.0,99.0,99.0,9,4,9.0,6.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,1,9.0,1,9.0,,9.0,,,9,,999.0,9,9.0,2011.0,2.0,999.0,999.0,3.0,,M,12.0,9.0,9.0,999.0,,99.0,9,9,9
22501,,_A,2013,FI,4.0,1,9,2,2013,1,1.0,20.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,2.0,99,9.0,9,9.0,99.0,NOT APPLICABLE,9999.0,99.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,99.0,99.0,99.0,99.0,99.0,9.0,9.0,99.0,9.0,9.0,9.0,9.0,9.0,99.0,,9999.0,99.0,99.0,9,4,9.0,6.0,,0,0,0,0,0,1,0,0,0,0,0,0,0,9.0,1,9.0,,9.0,,,9,,999.0,9,9.0,2010.0,2.0,999.0,999.0,,,M,0.0,9.0,9.0,999.0,,99.0,9,9,9
22502,0.202125,_A,2013,FI,4.0,1,9,2,2013,1,1.0,20.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1.0,99,9.0,9,9.0,99.0,NOT APPLICABLE,9999.0,99.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,99.0,99.0,99.0,99.0,99.0,9.0,9.0,99.0,9.0,9.0,9.0,9.0,9.0,99.0,1.0,2012.0,9.0,1.0,5,4,9.0,2.0,1.0,1,0,0,0,0,1,0,0,0,0,0,0,0,9.0,1,9.0,1.0,9.0,1.0,2.0,9,2.0,999.0,9,9.0,2007.0,2.0,999.0,700.0,1.0,0.0,M,0.0,9.0,9.0,999.0,3.0,99.0,9,9,B
22503,0.214066,_A,2013,FI,4.0,1,9,2,2013,1,1.0,20.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1.0,99,9.0,9,9.0,99.0,NOT APPLICABLE,9999.0,99.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,99.0,99.0,99.0,99.0,99.0,9.0,9.0,99.0,9.0,9.0,9.0,9.0,9.0,99.0,1.0,2013.0,1.0,9.0,5,4,9.0,3.0,2.0,0,0,1,0,0,1,0,0,0,0,0,0,0,9.0,1,9.0,1.0,9.0,1.0,2.0,9,2.0,999.0,9,9.0,2011.0,2.0,999.0,500.0,2.0,0.0,M,0.0,9.0,9.0,999.0,4.0,99.0,9,9,H
22504,,_A,2013,FI,4.0,1,9,2,2013,1,1.0,20.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,2.0,99,9.0,9,9.0,99.0,NOT APPLICABLE,9999.0,99.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,99.0,99.0,99.0,99.0,99.0,9.0,9.0,99.0,9.0,9.0,9.0,9.0,9.0,99.0,,9999.0,99.0,99.0,9,4,9.0,6.0,1.0,0,0,0,0,1,1,0,0,0,0,0,0,0,9.0,1,9.0,,9.0,,,9,,999.0,9,9.0,2009.0,2.0,999.0,999.0,1.0,,M,0.0,9.0,9.0,999.0,,99.0,9,9,9
22505,0.176328,_A,2013,FI,4.0,1,9,2,2013,1,1.0,20.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1.0,99,9.0,9,9.0,99.0,NOT APPLICABLE,9999.0,99.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,99.0,99.0,99.0,99.0,99.0,9.0,9.0,99.0,9.0,9.0,9.0,9.0,9.0,99.0,1.0,2012.0,12.0,1.0,5,4,9.0,3.0,1.0,0,0,0,0,1,1,0,0,0,0,0,0,0,9.0,1,9.0,2.0,9.0,4.0,1.0,5,2.0,999.0,9,9.0,2011.0,2.0,999.0,500.0,1.0,1.0,M,0.0,,,999.0,2.0,99.0,9,9,G
22506,0.175578,_A,2013,FI,4.0,1,9,2,2013,1,1.0,20.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1.0,99,9.0,9,9.0,99.0,NOT APPLICABLE,9999.0,99.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,99.0,99.0,99.0,99.0,99.0,9.0,9.0,99.0,9.0,9.0,9.0,9.0,9.0,99.0,1.0,2013.0,5.0,0.0,5,4,9.0,3.0,1.0,1,0,0,0,0,1,0,0,0,0,0,0,0,9.0,1,9.0,1.0,9.0,1.0,2.0,9,2.0,999.0,9,9.0,2007.0,2.0,999.0,500.0,1.0,0.0,M,0.0,9.0,9.0,999.0,1.0,99.0,9,9,H
22507,0.279816,_A,2013,FI,4.0,1,9,2,2013,1,1.0,20.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1.0,99,9.0,9,9.0,99.0,NOT APPLICABLE,9999.0,99.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,99.0,99.0,99.0,99.0,99.0,9.0,9.0,99.0,9.0,9.0,9.0,9.0,9.0,99.0,1.0,2012.0,7.0,1.0,5,4,9.0,3.0,1.0,1,0,0,0,1,1,1,0,0,0,0,0,0,9.0,1,9.0,1.0,9.0,1.0,2.0,9,2.0,999.0,9,9.0,2011.0,2.0,999.0,700.0,1.0,0.0,M,0.0,9.0,9.0,999.0,4.0,99.0,9,9,B
22508,0.130287,_A,2013,FI,4.0,1,9,2,2013,1,1.0,20.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1.0,99,9.0,9,9.0,99.0,NOT APPLICABLE,9999.0,99.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,99.0,99.0,99.0,99.0,99.0,9.0,9.0,99.0,9.0,9.0,9.0,9.0,9.0,99.0,1.0,2012.0,1.0,1.0,9,4,9.0,3.0,1.0,1,0,1,1,0,1,1,0,0,0,0,0,0,9.0,1,9.0,3.0,9.0,2.0,2.0,9,2.0,999.0,9,9.0,2011.0,2.0,999.0,999.0,1.0,0.0,M,0.0,9.0,9.0,999.0,5.0,99.0,9,9,9
22510,,_A,2013,FI,4.0,1,9,2,2013,1,1.0,20.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,2.0,99,9.0,9,9.0,99.0,NOT APPLICABLE,9999.0,99.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,99.0,99.0,99.0,99.0,99.0,9.0,9.0,99.0,9.0,9.0,9.0,9.0,9.0,99.0,,9999.0,99.0,99.0,9,4,9.0,6.0,1.0,1,0,0,1,0,1,0,0,0,0,0,0,0,9.0,1,9.0,,9.0,,,9,,999.0,9,9.0,2011.0,2.0,999.0,999.0,1.0,,M,0.0,9.0,9.0,999.0,,99.0,9,9,9
22511,0.222716,_A,2013,FI,4.0,1,9,2,2013,1,1.0,20.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1.0,99,9.0,9,9.0,99.0,NOT APPLICABLE,9999.0,99.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,99.0,99.0,99.0,99.0,99.0,9.0,9.0,99.0,9.0,9.0,9.0,9.0,9.0,99.0,0.0,9999.0,99.0,99.0,9,4,9.0,3.0,1.0,0,0,1,0,1,1,1,0,0,0,0,0,0,9.0,1,9.0,3.0,9.0,1.0,2.0,9,2.0,999.0,9,9.0,2012.0,2.0,999.0,999.0,1.0,0.0,M,0.0,9.0,9.0,999.0,,99.0,9,9,9
22512,,_A,2013,FI,4.0,1,9,2,2013,1,1.0,20.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,2.0,99,9.0,9,9.0,99.0,NOT APPLICABLE,9999.0,99.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,99.0,99.0,99.0,99.0,99.0,9.0,9.0,99.0,9.0,9.0,9.0,9.0,9.0,99.0,,9999.0,99.0,99.0,9,4,9.0,6.0,1.0,1,0,1,0,0,1,0,0,0,0,0,0,0,9.0,1,9.0,,9.0,,,9,,999.0,9,9.0,2011.0,2.0,999.0,999.0,1.0,,M,0.0,9.0,9.0,999.0,,99.0,9,9,9
22513,0.168973,_A,2013,FI,4.0,1,9,2,2013,1,1.0,20.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1.0,99,9.0,9,9.0,99.0,NOT APPLICABLE,9999.0,99.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,99.0,99.0,99.0,99.0,99.0,9.0,9.0,99.0,9.0,9.0,9.0,9.0,9.0,99.0,1.0,2011.0,8.0,5.0,9,4,9.0,4.0,1.0,0,0,1,1,1,1,0,0,0,0,0,0,0,9.0,1,9.0,1.0,9.0,2.0,1.0,5,2.0,999.0,9,9.0,2009.0,2.0,999.0,999.0,1.0,1.0,M,0.0,,,999.0,6.0,99.0,9,9,9
22514,0.157309,_A,2013,FI,4.0,1,9,2,2013,1,1.0,20.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1.0,99,9.0,9,9.0,99.0,NOT APPLICABLE,9999.0,99.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,99.0,99.0,99.0,99.0,99.0,9.0,9.0,99.0,9.0,9.0,9.0,9.0,9.0,99.0,1.0,2011.0,6.0,1.0,9,4,9.0,3.0,3.0,1,0,1,0,0,1,1,0,0,0,0,0,0,9.0,1,9.0,1.0,9.0,1.0,2.0,9,2.0,999.0,9,9.0,2012.0,2.0,999.0,999.0,3.0,0.0,M,0.0,9.0,9.0,999.0,6.0,99.0,9,9,9
22515,,_A,2013,FI,4.0,1,9,2,2013,1,1.0,20.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,2.0,99,9.0,9,9.0,99.0,NOT APPLICABLE,9999.0,99.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,99.0,99.0,99.0,99.0,99.0,9.0,9.0,99.0,9.0,9.0,9.0,9.0,9.0,99.0,,9999.0,99.0,99.0,9,4,9.0,6.0,1.0,1,1,1,1,1,1,0,0,0,0,0,0,0,9.0,1,9.0,,9.0,,,9,,999.0,9,9.0,2011.0,2.0,999.0,999.0,1.0,,M,0.0,9.0,9.0,999.0,,99.0,9,9,9
22516,0.187239,_A,2013,FI,4.0,1,9,2,2013,1,1.0,20.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1.0,99,9.0,9,9.0,99.0,NOT APPLICABLE,9999.0,99.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,99.0,99.0,99.0,99.0,99.0,9.0,9.0,99.0,9.0,9.0,9.0,9.0,9.0,99.0,1.0,2012.0,8.0,1.0,5,4,9.0,3.0,1.0,0,0,1,0,1,1,0,0,0,0,0,0,0,9.0,1,9.0,2.0,9.0,4.0,1.0,5,2.0,999.0,9,9.0,2010.0,2.0,999.0,700.0,1.0,1.0,M,0.0,,,999.0,4.0,99.0,9,9,B
22517,0.184032,_A,2013,FI,4.0,1,9,2,2013,1,1.0,20.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1.0,99,9.0,9,9.0,99.0,NOT APPLICABLE,9999.0,99.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,99.0,99.0,99.0,99.0,99.0,9.0,9.0,99.0,9.0,9.0,9.0,9.0,9.0,99.0,1.0,2012.0,10.0,5.0,5,4,9.0,3.0,1.0,0,0,1,0,0,1,0,0,0,0,0,0,0,9.0,1,9.0,2.0,9.0,4.0,1.0,5,2.0,999.0,9,9.0,2007.0,2.0,999.0,800.0,1.0,1.0,M,0.0,,,999.0,3.0,99.0,9,9,H
22518,,_A,2013,FI,4.0,1,9,2,2013,1,1.0,20.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,2.0,99,9.0,9,9.0,99.0,NOT APPLICABLE,9999.0,99.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,99.0,99.0,99.0,99.0,99.0,9.0,9.0,99.0,9.0,9.0,9.0,9.0,9.0,99.0,,9999.0,99.0,99.0,9,4,9.0,6.0,1.0,1,0,1,0,0,1,0,0,0,0,0,0,0,9.0,1,9.0,,9.0,,,9,,999.0,9,9.0,2010.0,2.0,999.0,999.0,1.0,,M,0.0,9.0,9.0,999.0,,99.0,9,9,9
22519,0.153417,_A,2013,FI,4.0,1,9,2,2013,1,1.0,20.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1.0,99,9.0,9,9.0,99.0,NOT APPLICABLE,9999.0,99.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,99.0,99.0,99.0,99.0,99.0,9.0,9.0,99.0,9.0,9.0,9.0,9.0,9.0,99.0,1.0,2013.0,7.0,1.0,5,4,9.0,3.0,1.0,0,1,1,0,0,1,0,0,0,0,0,0,0,9.0,1,9.0,1.0,9.0,1.0,2.0,9,2.0,999.0,9,9.0,2011.0,2.0,999.0,500.0,1.0,0.0,M,0.0,9.0,9.0,999.0,3.0,99.0,9,9,G
