,COEFF,QUARTER,REFYEAR,REFWEEK,INTWEEK,COUNTRY,DEGURBA,HHTYPE,HHINST,INTWAVE,INTQUEST,REM,YEAR,HHPRIV,SEX,AGE,NATIONAL,YEARESID,COUNTRYB,PROXY,NOWKREAS,STAPRO,SIGNISAL,SUPVISOR,SIZEFIRM,COUNTRYW,YSTARTWK,MSTARTWK,WAYJFOUN,FTPT,FTPTREAS,TEMP,TEMPREAS,TEMPDUR,TEMPAGCY,SHIFTWK,EVENWK,NIGHTWK,SATWK,SUNWK,HWUSUAL,HWACTUAL,HWOVERP,HWOVERPU,HOURREAS,WISHMORE,WAYMORE,HWWISH,HOMEWK,LOOKOJ,LOOKREAS,EXIST2J,STAPRO2J,HWACTUA2,EXISTPR,YEARPR,MONTHPR,LEAVREAS,STAPROPR,SEEKWORK,SEEKREAS,SEEKTYPE,SEEKDUR,METHODA,METHODB,METHODC,METHODD,METHODE,METHODF,METHODG,METHODH,METHODI,METHODJ,METHODK,METHODL,METHODM,WANTWORK,AVAILBLE,AVAIREAS,PRESEEK,NEEDCARE,REGISTER,EDUCSTAT,EDUCLEVL,COURATT,COURLEN,COURPURP,COURWORH,HATYEAR,ILOSTAT,ISCO1D,ISCOPR1D,DURUNE,EDUC4WN,HATLEV1D,METHFW,LENTR4W,PURP4W,STARTIME,LEAVCLAS,INCDECIL,NACE1D,NACE2J1D,NACEPR1D,HHNBPERS
145754,0.03323,_A,2013,10,11,HU,3.0,1,9,2,2,3,2013,1,1.0,15-24,005-EU28,00,000-OWN COUNTRY,2,99,9.0,9,9,99,NOT APPLICABLE,9999,99.0,9,9,9,9,9,9,9,9,9,9,9,9,99,99,99,99,99,9,9,99,9,9,9,9,9,99,1.0,2012,7.0,0.0,5,4,9,2,2,0,0,1,1,0,1,0,0,0,0,0,0,0,9,1,9,1,9,1,2.0,9,2.0,999,9,9,2012,2.0,999.0,800,2.0,0.0,L,0.0,9.0,9.0,999,4.0,99.0,9,9,B,4
145791,0.01529,_A,2013,26,27,HU,3.0,1,9,6,2,6,2013,1,2.0,55-74,000-OWN COUNTRY,00,000-OWN COUNTRY,1,99,9.0,9,9,99,NOT APPLICABLE,9999,99.0,9,9,9,9,9,9,9,9,9,9,9,9,99,99,99,99,99,9,9,99,9,9,9,9,9,99,1.0,1992,99.0,99.0,9,4,9,3,2,1,0,1,1,0,1,0,0,0,0,1,0,0,9,1,9,1,9,1,2.0,9,2.0,999,9,9,1972,2.0,999.0,999,2.0,0.0,L,0.0,9.0,9.0,999,8.0,99.0,9,9,9,4
145804,0.02082,_A,2013,32,33,HU,3.0,1,9,6,2,8,2013,1,2.0,40-54,000-OWN COUNTRY,00,000-OWN COUNTRY,1,99,9.0,9,9,99,NOT APPLICABLE,9999,99.0,9,9,9,9,9,9,9,9,9,9,9,9,99,99,99,99,99,9,9,99,9,9,9,9,9,99,1.0,2000,99.0,99.0,9,4,9,3,3,1,0,1,1,1,1,0,0,0,0,1,0,1,9,1,9,5,9,2,2.0,9,2.0,999,9,9,1986,2.0,999.0,999,3.0,0.0,L,0.0,9.0,9.0,999,8.0,99.0,9,9,9,3
145820,0.02614,_A,2013,1,2,HU,4.0,1,9,5,2,1,2013,1,2.0,40-54,005-EU28,00,000-OWN COUNTRY,1,99,5.0,9,2,10,000-OWN COUNTRY,2012,12.0,0,2,5,2,2,1,0,3,3,3,2,2,0,7,0,0,98,1,4,40,3,1,2,1,9,99,9.0,9999,99.0,99.0,9,9,9,3,3,1,0,1,1,1,1,0,0,0,1,1,0,0,9,1,9,9,9,2,2.0,9,2.0,999,9,9,1991,1.0,500.0,999,9.0,0.0,M,0.0,9.0,9.0,1,,1.0,G,9,9,2
145829,0.10908,_A,2013,45,46,HU,4.0,1,9,4,2,11,2013,1,2.0,40-54,000-OWN COUNTRY,00,000-OWN COUNTRY,1,99,9.0,9,9,99,NOT APPLICABLE,9999,99.0,9,9,9,9,9,9,9,9,9,9,9,9,99,99,99,99,99,9,9,99,9,9,9,9,9,99,1.0,2013,4.0,1.0,5,4,9,3,2,1,0,1,1,1,1,0,0,0,1,1,0,0,9,1,9,1,9,1,2.0,9,2.0,999,9,9,1979,2.0,999.0,900,2.0,0.0,L,0.0,9.0,9.0,999,4.0,99.0,9,9,B,1
145830,0.03838,_A,2013,26,27,HU,4.0,1,9,2,2,6,2013,1,2.0,15-24,000-OWN COUNTRY,00,000-OWN COUNTRY,2,99,5.0,9,2,12,000-OWN COUNTRY,2012,9.0,0,2,1,1,9,9,0,3,2,3,3,1,24,30,0,4,16,1,2,60,3,1,1,1,9,99,9.0,9999,99.0,99.0,9,9,9,3,1,0,0,0,1,1,1,0,0,0,1,0,0,0,9,1,9,9,9,4,1.0,3,2.0,999,9,9,2010,1.0,700.0,999,9.0,1.0,M,0.0,,,9,,2.0,H,9,9,3
145834,0.07237,_A,2013,31,32,HU,4.0,1,9,3,2,8,2013,1,1.0,40-54,000-OWN COUNTRY,00,000-OWN COUNTRY,1,99,9.0,9,9,99,NOT APPLICABLE,9999,99.0,9,9,9,9,9,9,9,9,9,9,9,9,99,99,99,99,99,9,9,99,9,9,9,9,9,99,1.0,2013,6.0,0.0,5,4,9,3,1,1,0,1,1,1,1,0,0,0,0,1,0,0,9,1,9,1,9,2,2.0,9,2.0,999,9,9,1977,2.0,999.0,900,1.0,0.0,L,0.0,9.0,9.0,999,2.0,99.0,9,9,F,5
145837,0.02041,_A,2013,28,29,HU,3.0,1,9,2,2,7,2013,1,1.0,40-54,000-OWN COUNTRY,00,000-OWN COUNTRY,2,99,9.0,9,9,99,NOT APPLICABLE,9999,99.0,9,9,9,9,9,9,9,9,9,9,9,9,99,99,99,99,99,9,9,99,9,9,9,9,9,99,1.0,2012,12.0,0.0,5,4,9,3,2,1,0,1,0,1,1,0,0,0,0,0,0,0,9,1,9,1,9,4,2.0,9,2.0,999,9,9,2001,2.0,999.0,900,2.0,0.0,M,0.0,9.0,9.0,999,4.0,99.0,9,9,H,5
145846,0.03074,_A,2013,17,18,HU,3.0,1,9,5,2,4,2013,1,2.0,40-54,005-EU28,00,000-OWN COUNTRY,2,99,9.0,9,9,99,NOT APPLICABLE,9999,99.0,9,9,9,9,9,9,9,9,9,9,9,9,99,99,99,99,99,9,9,99,9,9,9,9,9,99,1.0,2012,8.0,0.0,5,4,9,2,2,1,1,1,0,1,1,0,0,0,1,0,0,0,9,1,9,1,9,2,2.0,9,2.0,999,9,9,1982,2.0,999.0,400,2.0,0.0,M,0.0,9.0,9.0,999,4.0,99.0,9,9,H,3
145880,0.00986,_A,2013,38,39,HU,3.0,1,9,2,2,9,2013,1,1.0,40-54,000-OWN COUNTRY,00,000-OWN COUNTRY,1,99,9.0,9,9,99,NOT APPLICABLE,9999,99.0,9,9,9,9,9,9,9,9,9,9,9,9,99,99,99,99,99,9,9,99,9,9,9,9,9,99,1.0,2012,12.0,1.0,5,4,9,3,2,1,1,1,1,0,0,0,0,0,0,0,0,0,9,1,9,1,9,1,2.0,9,2.0,999,9,9,1982,2.0,999.0,900,2.0,0.0,L,0.0,9.0,9.0,999,4.0,99.0,9,9,H,2
145896,0.01931,_A,2013,10,11,HU,3.0,1,9,5,2,3,2013,1,2.0,25-39,000-OWN COUNTRY,00,000-OWN COUNTRY,1,99,9.0,9,9,99,NOT APPLICABLE,9999,99.0,9,9,9,9,9,9,9,9,9,9,9,9,99,99,99,99,99,9,9,99,9,9,9,9,9,99,1.0,2012,12.0,0.0,5,4,9,3,1,1,1,1,1,0,1,0,0,0,0,0,0,0,9,1,9,1,9,1,2.0,9,2.0,999,9,9,1998,2.0,999.0,900,1.0,0.0,L,0.0,9.0,9.0,999,3.0,99.0,9,9,H,3
145912,0.02973,_A,2013,15,16,HU,3.0,1,9,2,2,4,2013,1,1.0,40-54,005-EU28,00,000-OWN COUNTRY,2,99,9.0,9,9,99,NOT APPLICABLE,9999,99.0,9,9,9,9,9,9,9,9,9,9,9,9,99,99,99,99,99,9,9,99,9,9,9,9,9,99,1.0,2006,99.0,9.0,9,4,9,3,2,0,0,1,1,1,1,0,0,0,0,0,0,0,9,1,9,4,9,2,2.0,9,2.0,999,9,9,2001,2.0,999.0,999,2.0,0.0,M,0.0,9.0,9.0,999,8.0,99.0,9,9,9,2
145922,0.05971,_A,2013,14,15,HU,4.0,1,9,2,2,4,2013,1,1.0,25-39,000-OWN COUNTRY,00,000-OWN COUNTRY,1,99,9.0,9,9,99,NOT APPLICABLE,9999,99.0,9,9,9,9,9,9,9,9,9,9,9,9,99,99,99,99,99,9,9,99,9,9,9,9,9,99,1.0,2011,9.0,0.0,9,4,9,3,3,1,0,1,1,1,1,0,0,0,0,0,0,0,9,1,9,1,9,2,2.0,9,2.0,999,9,9,1995,2.0,999.0,999,3.0,0.0,M,0.0,9.0,9.0,999,6.0,99.0,9,9,9,1
145982,0.01329,_A,2013,2,3,HU,4.0,1,9,5,2,1,2013,1,2.0,40-54,000-OWN COUNTRY,00,000-OWN COUNTRY,1,99,9.0,9,9,99,NOT APPLICABLE,9999,99.0,9,9,9,9,9,9,9,9,9,9,9,9,99,99,99,99,99,9,9,99,9,9,9,9,9,99,1.0,2010,99.0,1.0,9,4,9,3,3,0,0,1,1,1,1,0,0,0,0,0,0,0,9,1,9,1,9,2,2.0,9,2.0,999,9,9,1980,2.0,999.0,999,3.0,0.0,L,0.0,9.0,9.0,999,7.0,99.0,9,9,9,5
145990,0.02631,_A,2013,32,33,HU,3.0,1,9,2,2,8,2013,1,1.0,25-39,005-EU28,00,000-OWN COUNTRY,2,99,9.0,9,9,99,NOT APPLICABLE,9999,99.0,9,9,9,9,9,9,9,9,9,9,9,9,99,99,99,99,99,9,9,99,9,9,9,9,9,99,1.0,2013,6.0,0.0,5,4,9,3,2,1,0,0,0,1,1,0,0,0,0,0,0,0,9,1,9,1,9,4,2.0,9,2.0,999,9,9,1998,2.0,999.0,900,1.0,0.0,M,0.0,9.0,9.0,999,2.0,99.0,9,9,A,4
146043,0.04428,_A,2013,4,5,HU,4.0,1,9,5,2,1,2013,1,1.0,25-39,005-EU28,00,000-OWN COUNTRY,2,99,9.0,9,9,99,NOT APPLICABLE,9999,99.0,9,9,9,9,9,9,9,9,9,9,9,9,99,99,99,99,99,9,9,99,9,9,9,9,9,99,1.0,2012,12.0,0.0,5,4,9,3,1,1,1,1,1,0,1,0,0,0,0,1,0,0,9,1,9,1,9,1,2.0,9,2.0,999,9,9,2004,2.0,999.0,900,1.0,0.0,M,0.0,9.0,9.0,999,2.0,99.0,9,9,H,2
146061,0.02646,_A,2013,36,37,HU,4.0,1,9,6,2,9,2013,1,2.0,55-74,000-OWN COUNTRY,00,000-OWN COUNTRY,2,99,9.0,9,9,99,NOT APPLICABLE,9999,99.0,9,9,9,9,9,9,9,9,9,9,9,9,99,99,99,99,99,9,9,99,9,9,9,9,9,99,1.0,2013,1.0,0.0,5,4,9,3,2,1,0,1,1,1,1,0,0,0,1,1,0,0,9,1,9,1,9,1,2.0,9,2.0,999,9,9,1975,2.0,999.0,800,2.0,0.0,M,0.0,9.0,9.0,999,4.0,99.0,9,9,B,2
146093,0.13973,_A,2013,13,14,HU,4.0,1,9,3,2,3,2013,1,2.0,40-54,000-OWN COUNTRY,00,000-OWN COUNTRY,1,99,9.0,9,9,99,NOT APPLICABLE,9999,99.0,9,9,9,9,9,9,9,9,9,9,9,9,99,99,99,99,99,9,9,99,9,9,9,9,9,99,1.0,2012,12.0,0.0,5,4,9,2,1,1,1,1,1,1,1,0,1,1,1,0,1,0,9,1,9,1,9,4,2.0,9,2.0,999,9,9,1988,2.0,999.0,500,1.0,0.0,M,0.0,9.0,9.0,999,3.0,99.0,9,9,G,3
146110,0.01999,_A,2013,16,17,HU,3.0,1,9,5,2,4,2013,1,2.0,40-54,000-OWN COUNTRY,11+,005-EU28,1,99,,9,9,99,NO ANSWER,9999,99.0,9,9,9,9,9,9,9,9,9,9,9,9,99,99,99,99,99,9,9,99,9,9,9,9,9,99,1.0,2013,3.0,1.0,5,4,9,3,1,1,0,1,1,1,1,0,0,0,0,0,0,0,9,1,9,1,9,1,2.0,9,2.0,999,9,9,1980,,,300,,0.0,L,0.0,9.0,9.0,999,2.0,99.0,,9,H,5
146125,0.03896,_A,2013,17,18,HU,3.0,1,9,1,2,4,2013,1,2.0,25-39,000-OWN COUNTRY,00,000-OWN COUNTRY,2,99,9.0,9,9,99,NOT APPLICABLE,9999,99.0,9,9,9,9,9,9,9,9,9,9,9,9,99,99,99,99,99,9,9,99,9,9,9,9,9,99,1.0,2008,99.0,2.0,9,4,9,6,3,1,0,0,1,0,1,0,0,0,0,1,0,1,9,1,9,4,9,2,2.0,9,2.0,999,9,9,1992,2.0,999.0,999,3.0,0.0,M,0.0,9.0,9.0,999,8.0,99.0,9,9,9,4
146134,0.03251,_A,2013,24,25,HU,3.0,1,9,2,2,6,2013,1,1.0,15-24,000-OWN COUNTRY,00,000-OWN COUNTRY,2,99,9.0,9,9,99,NOT APPLICABLE,9999,99.0,9,9,9,9,9,9,9,9,9,9,9,9,99,99,99,99,99,9,9,99,9,9,9,9,9,99,1.0,2013,3.0,0.0,5,4,9,2,1,1,0,1,1,0,1,1,0,0,0,0,0,0,9,1,9,1,9,2,2.0,9,2.0,999,9,9,2007,2.0,999.0,700,1.0,0.0,M,0.0,9.0,9.0,999,3.0,99.0,9,9,B,5
146140,0.02671,_A,2013,14,15,HU,3.0,1,9,6,2,4,2013,1,1.0,25-39,005-EU28,00,000-OWN COUNTRY,2,99,9.0,9,9,99,NOT APPLICABLE,9999,99.0,9,9,9,9,9,9,9,9,9,9,9,9,99,99,99,99,99,9,9,99,9,9,9,9,9,99,0.0,9999,99.0,99.0,9,4,9,2,3,1,0,1,1,0,1,0,0,0,0,1,0,0,9,1,9,2,9,2,2.0,9,2.0,999,9,9,2010,2.0,999.0,999,3.0,0.0,H,0.0,9.0,9.0,999,,99.0,9,9,9,3
146147,0.02654,_A,2013,32,33,HU,3.0,1,9,1,2,8,2013,1,1.0,25-39,000-OWN COUNTRY,00,000-OWN COUNTRY,2,99,9.0,9,9,99,NOT APPLICABLE,9999,99.0,9,9,9,9,9,9,9,9,9,9,9,9,99,99,99,99,99,9,9,99,9,9,9,9,9,99,1.0,2011,,0.0,9,4,9,3,3,0,0,0,1,0,0,0,0,0,1,0,0,0,9,1,9,1,9,2,2.0,9,2.0,999,9,9,1997,2.0,999.0,999,3.0,0.0,L,0.0,9.0,9.0,999,7.0,99.0,9,9,9,5
146183,0.00973,_A,2013,26,27,HU,3.0,1,9,2,2,6,2013,1,1.0,25-39,000-OWN COUNTRY,00,000-OWN COUNTRY,1,99,9.0,9,9,99,NOT APPLICABLE,9999,99.0,9,9,9,9,9,9,9,9,9,9,9,9,99,99,99,99,99,9,9,99,9,9,9,9,9,99,1.0,2012,12.0,1.0,5,4,9,2,2,1,1,1,1,0,1,0,0,0,0,0,0,0,9,1,9,1,9,1,2.0,9,2.0,999,9,9,1998,2.0,999.0,800,2.0,0.0,L,0.0,9.0,9.0,999,4.0,99.0,9,9,B,3
146188,0.07254,_A,2013,24,25,HU,4.0,1,9,5,2,6,2013,1,2.0,25-39,000-OWN COUNTRY,00,000-OWN COUNTRY,2,99,9.0,9,9,99,NOT APPLICABLE,9999,99.0,9,9,9,9,9,9,9,9,9,9,9,9,99,99,99,99,99,9,9,99,9,9,9,9,9,99,1.0,2005,99.0,99.0,9,4,9,4,3,1,0,1,1,1,1,1,0,0,1,1,0,0,9,1,9,4,9,2,2.0,9,2.0,999,9,9,1992,2.0,999.0,999,3.0,0.0,M,0.0,9.0,9.0,999,8.0,99.0,9,9,9,4
146190,0.02232,_A,2013,21,22,HU,3.0,1,9,6,2,5,2013,1,2.0,25-39,000-OWN COUNTRY,00,000-OWN COUNTRY,1,99,9.0,9,9,99,NOT APPLICABLE,9999,99.0,9,9,9,9,9,9,9,9,9,9,9,9,99,99,99,99,99,9,9,99,9,9,9,9,9,99,1.0,2008,99.0,0.0,9,4,9,2,3,0,0,0,1,1,1,0,0,0,1,0,0,0,9,1,9,4,9,4,2.0,9,2.0,999,9,9,1994,2.0,999.0,999,3.0,0.0,M,0.0,9.0,9.0,999,8.0,99.0,9,9,9,3
146255,0.05233,_A,2013,28,29,HU,4.0,1,9,3,2,7,2013,1,2.0,25-39,000-OWN COUNTRY,00,000-OWN COUNTRY,1,99,9.0,9,9,99,NOT APPLICABLE,9999,99.0,9,9,9,9,9,9,9,9,9,9,9,9,99,99,99,99,99,9,9,99,9,9,9,9,9,99,1.0,2008,99.0,0.0,9,4,9,2,3,1,1,1,1,1,1,0,0,0,0,0,0,0,9,1,9,1,9,1,2.0,9,2.0,999,9,9,1994,2.0,999.0,999,3.0,0.0,M,0.0,9.0,9.0,999,8.0,99.0,9,9,9,4
146283,0.01943,_A,2013,10,11,HU,3.0,1,9,5,2,3,2013,1,2.0,40-54,000-OWN COUNTRY,00,000-OWN COUNTRY,1,99,9.0,9,9,99,NOT APPLICABLE,9999,99.0,9,9,9,9,9,9,9,9,9,9,9,9,99,99,99,99,99,9,9,99,9,9,9,9,9,99,1.0,2012,4.0,1.0,5,4,9,3,2,1,1,1,1,0,1,0,0,0,0,0,0,0,9,1,9,1,9,1,2.0,9,2.0,999,9,9,1975,2.0,999.0,900,2.0,0.0,L,0.0,9.0,9.0,999,4.0,99.0,9,9,H,3
146291,0.04308,_A,2013,3,4,HU,3.0,1,9,2,2,1,2013,1,2.0,40-54,000-OWN COUNTRY,00,000-OWN COUNTRY,1,99,9.0,9,9,99,NOT APPLICABLE,9999,99.0,9,9,9,9,9,9,9,9,9,9,9,9,99,99,99,99,99,9,9,99,9,9,9,9,9,99,1.0,2013,1.0,1.0,5,4,9,6,1,1,0,0,1,0,1,0,0,0,1,0,0,0,9,1,9,1,9,2,2.0,9,2.0,999,9,9,1981,2.0,999.0,900,1.0,0.0,M,0.0,9.0,9.0,999,1.0,99.0,9,9,B,3
146325,0.02158,_A,2013,31,32,HU,3.0,1,9,3,2,8,2013,1,2.0,40-54,005-EU28,00,000-OWN COUNTRY,1,99,9.0,9,9,99,NOT APPLICABLE,9999,99.0,9,9,9,9,9,9,9,9,9,9,9,9,99,99,99,99,99,9,9,99,9,9,9,9,9,99,1.0,1998,99.0,99.0,9,4,9,6,1,1,0,1,1,0,0,0,0,0,0,0,0,0,9,1,9,4,9,2,2.0,9,2.0,999,9,9,1984,2.0,999.0,999,1.0,0.0,L,0.0,9.0,9.0,999,8.0,99.0,9,9,9,5
146328,0.01346,_A,2013,44,45,HU,3.0,1,9,3,2,10,2013,1,2.0,40-54,000-OWN COUNTRY,00,000-OWN COUNTRY,1,99,9.0,9,9,99,NOT APPLICABLE,9999,99.0,9,9,9,9,9,9,9,9,9,9,9,9,99,99,99,99,99,9,9,99,9,9,9,9,9,99,1.0,2012,10.0,0.0,9,4,9,2,2,0,0,1,1,0,1,0,0,0,0,0,0,0,9,1,9,1,9,2,2.0,9,2.0,999,9,9,1985,2.0,999.0,999,2.0,0.0,M,0.0,9.0,9.0,999,5.0,99.0,9,9,9,4
146329,0.03616,_A,2013,30,31,HU,4.0,1,9,5,2,7,2013,1,1.0,40-54,000-OWN COUNTRY,00,000-OWN COUNTRY,1,99,9.0,9,9,99,NOT APPLICABLE,9999,99.0,9,9,9,9,9,9,9,9,9,9,9,9,99,99,99,99,99,9,9,99,9,9,9,9,9,99,1.0,2009,99.0,0.0,9,4,9,2,3,1,0,1,1,0,1,0,0,0,0,1,0,0,9,1,9,1,9,1,2.0,9,2.0,999,9,9,1979,2.0,999.0,999,3.0,0.0,M,0.0,9.0,9.0,999,8.0,99.0,9,9,9,2
146360,0.01706,_A,2013,7,8,HU,4.0,1,9,2,2,2,2013,1,1.0,25-39,000-OWN COUNTRY,00,000-OWN COUNTRY,1,99,9.0,9,9,99,NOT APPLICABLE,9999,99.0,9,9,9,9,9,9,9,9,9,9,9,9,99,99,99,99,99,9,9,99,9,9,9,9,9,99,1.0,2011,11.0,0.0,9,4,9,2,3,1,0,0,1,1,1,0,0,0,1,1,0,0,9,1,9,1,9,1,2.0,9,2.0,999,9,9,2003,2.0,999.0,999,3.0,0.0,M,0.0,9.0,9.0,999,5.0,99.0,9,9,9,3
146387,0.0377,_A,2013,6,7,HU,3.0,1,9,4,2,2,2013,1,1.0,55-74,000-OWN COUNTRY,00,000-OWN COUNTRY,2,99,9.0,9,9,99,NOT APPLICABLE,9999,99.0,9,9,9,9,9,9,9,9,9,9,9,9,99,99,99,99,99,9,9,99,9,9,9,9,9,99,1.0,2010,99.0,0.0,9,4,9,3,3,1,0,0,0,0,0,0,0,0,0,1,0,0,9,1,9,1,9,1,2.0,9,2.0,999,9,9,1971,2.0,999.0,999,3.0,0.0,M,0.0,9.0,9.0,999,7.0,99.0,9,9,9,2
146407,0.06428,_A,2013,52,1,HU,4.0,1,9,1,2,12,2013,1,1.0,55-74,000-OWN COUNTRY,00,000-OWN COUNTRY,1,7,5.0,1,2,10,005-EU28,1975,99.0,9,2,5,1,9,9,0,3,3,3,3,3,20,0,0,0,99,1,3,40,3,1,6,1,9,99,9.0,9999,99.0,99.0,9,9,9,2,1,1,0,1,1,1,1,0,0,0,1,0,0,1,9,1,9,9,9,4,2.0,9,2.0,999,9,9,1971,1.0,700.0,999,9.0,0.0,M,0.0,9.0,9.0,456,,,A,9,9,2
146408,0.0729,_A,2013,45,46,HU,4.0,1,9,5,2,11,2013,1,1.0,25-39,005-EU28,00,000-OWN COUNTRY,2,99,5.0,9,1,10,000-OWN COUNTRY,2009,99.0,9,1,9,1,9,9,0,3,3,3,3,3,40,40,0,0,97,1,3,50,3,1,6,1,9,99,9.0,9999,99.0,99.0,9,9,9,2,1,1,0,0,1,0,1,0,0,0,0,0,0,0,9,1,9,9,9,4,2.0,9,2.0,999,9,9,1994,1.0,800.0,999,9.0,0.0,M,0.0,9.0,9.0,48,,,B,9,9,5
146437,0.02116,_A,2013,41,42,HU,3.0,1,9,4,2,10,2013,1,1.0,40-54,005-EU28,00,000-OWN COUNTRY,2,99,9.0,9,9,99,NOT APPLICABLE,9999,99.0,9,9,9,9,9,9,9,9,9,9,9,9,99,99,99,99,99,9,9,99,9,9,9,9,9,99,1.0,2013,6.0,1.0,5,4,9,2,1,1,0,1,1,1,1,0,0,0,1,1,0,0,9,1,9,1,9,1,2.0,9,2.0,999,9,9,1978,2.0,999.0,900,1.0,0.0,L,0.0,9.0,9.0,999,3.0,99.0,9,9,B,3
146457,0.01696,_A,2013,16,17,HU,3.0,1,9,4,2,4,2013,1,1.0,55-74,000-OWN COUNTRY,00,000-OWN COUNTRY,2,99,9.0,9,9,99,NOT APPLICABLE,9999,99.0,9,9,9,9,9,9,9,9,9,9,9,9,99,99,99,99,99,9,9,99,9,9,9,9,9,99,1.0,2010,99.0,0.0,9,4,9,6,3,1,1,1,1,1,1,0,0,0,1,1,0,0,9,1,9,1,9,2,2.0,9,2.0,999,9,9,1972,2.0,999.0,999,3.0,0.0,M,0.0,9.0,9.0,999,7.0,99.0,9,9,9,2
146545,0.03236,_A,2013,20,21,HU,3.0,1,9,1,2,5,2013,1,2.0,40-54,000-OWN COUNTRY,00,000-OWN COUNTRY,2,99,0.0,9,2,11,000-OWN COUNTRY,2013,5.0,0,2,5,2,2,3,0,3,3,3,3,3,30,30,0,0,97,0,9,30,3,1,1,1,9,99,9.0,9999,99.0,99.0,9,9,9,6,1,1,0,1,1,1,1,0,0,0,1,0,0,0,9,9,9,9,9,4,2.0,9,2.0,999,9,9,1994,1.0,900.0,999,9.0,0.0,M,0.0,9.0,9.0,0,,1.0,H,9,9,1
146547,0.04881,_A,2013,19,20,HU,4.0,1,9,3,2,5,2013,1,2.0,25-39,000-OWN COUNTRY,00,000-OWN COUNTRY,1,99,9.0,9,9,99,NOT APPLICABLE,9999,99.0,9,9,9,9,9,9,9,9,9,9,9,9,99,99,99,99,99,9,9,99,9,9,9,9,9,99,1.0,2009,99.0,0.0,9,4,9,3,3,1,1,1,1,0,1,0,0,0,0,1,0,0,9,1,9,4,9,2,1.0,5,2.0,999,9,9,2003,2.0,999.0,999,3.0,1.0,H,0.0,,,999,8.0,99.0,9,9,9,2
146550,0.08244,_A,2013,47,48,HU,4.0,1,9,6,2,11,2013,1,2.0,25-39,000-OWN COUNTRY,00,000-OWN COUNTRY,1,99,5.0,9,2,13,000-OWN COUNTRY,2009,99.0,9,1,9,1,9,9,0,3,3,3,3,3,40,40,0,0,97,0,9,40,3,1,6,1,9,99,9.0,9999,99.0,99.0,9,9,9,2,3,0,0,1,0,1,1,0,0,0,1,0,1,0,9,9,9,9,9,4,1.0,5,2.0,999,9,9,2008,1.0,200.0,999,9.0,1.0,H,0.0,,,48,,,H,9,9,1
146581,0.03445,_A,2013,15,16,HU,4.0,1,9,5,2,4,2013,1,1.0,55-74,000-OWN COUNTRY,00,000-OWN COUNTRY,1,99,9.0,9,9,99,NOT APPLICABLE,9999,99.0,9,9,9,9,9,9,9,9,9,9,9,9,99,99,99,99,99,9,9,99,9,9,9,9,9,99,1.0,1986,99.0,99.0,9,4,9,3,1,0,1,1,1,1,1,0,0,0,0,0,0,0,9,1,9,5,9,4,2.0,9,2.0,999,9,9,1972,2.0,999.0,999,1.0,0.0,M,0.0,9.0,9.0,999,8.0,99.0,9,9,9,2
146602,0.04438,_A,2013,4,5,HU,3.0,1,9,5,2,1,2013,1,1.0,15-24,000-OWN COUNTRY,00,000-OWN COUNTRY,1,99,9.0,9,9,99,NOT APPLICABLE,9999,99.0,9,9,9,9,9,9,9,9,9,9,9,9,99,99,99,99,99,9,9,99,9,9,9,9,9,99,1.0,2012,12.0,1.0,5,4,9,3,1,1,1,1,1,0,1,0,0,0,0,0,0,0,9,1,9,1,9,4,2.0,9,2.0,999,9,9,2011,2.0,999.0,900,1.0,0.0,M,0.0,9.0,9.0,999,2.0,99.0,9,9,B,5
146653,0.01933,_A,2013,32,33,HU,3.0,1,9,3,2,8,2013,1,1.0,40-54,000-OWN COUNTRY,00,000-OWN COUNTRY,2,99,9.0,9,9,99,NOT APPLICABLE,9999,99.0,9,9,9,9,9,9,9,9,9,9,9,9,99,99,99,99,99,9,9,99,9,9,9,9,9,99,1.0,2012,12.0,0.0,5,4,9,2,2,1,0,1,1,0,1,0,0,0,0,0,0,0,9,1,9,1,9,1,2.0,9,2.0,999,9,9,1987,2.0,999.0,600,2.0,0.0,M,0.0,9.0,9.0,999,4.0,99.0,9,9,A,5
146672,0.02426,_A,2013,33,34,HU,3.0,1,9,3,2,8,2013,1,1.0,25-39,000-OWN COUNTRY,00,000-OWN COUNTRY,1,99,9.0,9,9,99,NOT APPLICABLE,9999,99.0,9,9,9,9,9,9,9,9,9,9,9,9,99,99,99,99,99,9,9,99,9,9,9,9,9,99,1.0,2010,99.0,0.0,9,4,9,3,3,1,1,0,1,1,1,0,0,0,0,0,0,0,9,1,9,1,9,4,2.0,9,2.0,999,9,9,1993,2.0,999.0,999,3.0,0.0,L,0.0,9.0,9.0,999,7.0,99.0,9,9,9,5
146674,0.00978,_A,2013,47,48,HU,4.0,1,9,5,2,11,2013,1,1.0,55-74,000-OWN COUNTRY,00,000-OWN COUNTRY,1,99,9.0,9,9,99,NOT APPLICABLE,9999,99.0,9,9,9,9,9,9,9,9,9,9,9,9,99,99,99,99,99,9,9,99,9,9,9,9,9,99,1.0,2009,99.0,0.0,9,4,9,3,3,1,1,1,1,1,1,0,0,0,0,1,0,0,9,1,9,1,9,2,2.0,9,2.0,999,9,9,1970,2.0,999.0,999,3.0,0.0,M,0.0,9.0,9.0,999,8.0,99.0,9,9,9,1
